,新聞,類別
20,（中央社記者王鴻國新北8日電）總統蔡英文今天和新北市議會議員便當會，持續展開與基層議員座談的行程，蔡總統表示，希望找機會和全國的所有議員座談，深入了解基層民意。蔡總統持續下鄉和各地議員座談及交換意見，繼日前與高雄市議會民進黨團舉行座談會，今天來到新北市，首先和民進黨議員來個大合照，然後再展開長達2小時的便當會，展現民進黨初選後整合動作已密集展開。蔡總統表示，希望到每一個地方和基層第一線的議員坐下來好好談，聽聽他們反映基層的聲音，讓執政黨在政策和國家重要問題上，都能有充足基層聲音的思考，未來都會找機會和全國所有議員談一談，進一步深入了解基層民意。民進黨新北市黨部主委、立委余天表示，希望到最基層來傾聽民意，聽聽全國基層議員的意見及可協助的事項，同時，民進黨也要盡全力幫助輔選及整合。新北市議會民進黨黨團總召何博文表示，今天是他主動以黨團名義邀約的便當會，希望藉此讓蔡總統能傾聽民意、凝聚共識，共同打贏2020的總統大選。議員張志豪表示，他們也在LINE上成立蔡英文競選辦公室和新北市議員的選戰群組，隨時可反映地方輿情及提供建議。便當會採閉門會議，全場不開放。（編輯：方沛清）1080708,政治
21,（中央社記者游凱翔台北8日電）針對兵役制度，國民黨總統初選參選人韓國瑜提倡徵募並行。國防部今天表示，現行制度就是徵募並行、非全募兵制；另外，編現比已從民國105年77%上升至84%，預計明年底可達90%。韓國瑜接受自由時報專訪時表示，針對現行的兵役制度，韓國瑜拋全募兵不可行、徵兵不能完全廢除倡議，並指出，合理規劃應是「徵、募兵並行」，以確保國家安全。國防部發布新聞稿表示，目前現行兵役制度就是募、徵併行，並非全募兵制，且徵兵制遵守憲法規範，未予廢除；另外，推動募兵制目的，是藉由招募與培訓「役期長、意願強、經驗熟」志願役人力，組建「量適、質精、戰力強」的現代化部隊，且役男仍然必須接受4個月常備兵役軍事訓練，完訓後納入後備動員列管，以達「平時養兵少、戰時用兵多」的用兵需求。國防部也指出，國軍推動募兵制，在政府改善生活設施及調整待遇加給等配套措施下，編現比已從民國105年的77.06%，達到目前的84.33%，留營率更達75%，預判明年底可達成募兵制招募90%計畫目標，徵募併行的兵役制度目前執行均順遂。國防部也說，近年的後備軍人歷次教召，從106年統計至108年，平均報到率均達98%以上，顯示全民國防教育已深具成效；目前全國139所大專院校已簽訂129所「大學儲備軍官訓練團（ROTC）」、506所高中職校已簽訂313所「國防培育班」，有效建立招募的永續機制。國防部最後表示，今年的漢光35號演習已驗證國軍推動募兵制迄今的訓練成果，且防衛戰力均能有效提升，國軍有信心、有能力達成保家衛國使命，呼籲國人給予募兵制支持與鼓勵。（編輯：張均懋）1080708,政治
22,（中央社記者王揚宇台北8日電）總統蔡英文日前表示，國安五法完成後，立法院下會期會繼續努力完成「中共代理人」修法。國民黨立法院黨團總召曾銘宗今天說，這是選舉操作；國民黨立委賴士葆則抨擊，製造綠色恐怖。民進黨立法院黨團書記長鄭運鵬說，國民黨認為這是選舉操作，可見他們有認知到，社會支持這些修法，才會認為這是選舉操作；代理人機制，國民黨可以換個角度想，某種程度上是讓中國黨政軍在台灣的這些分支機構，可以有合法身分，不做出對台灣利益衝突的事情，「這一定不會是壞事，但我們會很謹慎處理跟人民的政治主張、言論自由之間的分際。」國民黨立法院黨團今天在立法院召開「中共代理人修法炒選情，綠色恐怖變本加厲」記者會。曾銘宗指出，政府為確保國家安全，維護社會安定，強化相關法制，基本上都支持，但今年5月立法院已三讀修正通過刑法部分條文，明定中國、港澳及境外敵對勢力適用外患罪章，刑法已可處理共諜問題，這次蔡政府提出「中共代理人」修法，純粹是為2020大選的炒作策略，國民黨予以最嚴厲的譴責。曾銘宗認為，觀察這些修法條文，將違反憲法保障人民言論自由及新聞自由的規定，也恐構陷台商入罪，條文中所謂「從事危害國家安全的政治宣傳、或參與會議發表危害國家安全決議、共同聲明或相應說明」，在法律定義上不清不楚，違反法律明確性及罪刑法定主義。國民黨立委許毓仁認為，這樣的中共代理人制度是民主開倒車，造成全民恐慌，商業形式的交流是否算中共代理人。鄭運鵬說，國安五法修法時，國民黨並不是每一條都反對，國民黨可以思考在國家機密保護法等修法中，與民進黨有共識的部分，那是整個對於國家安全機制裡，台灣做正當且必要的布局，不然以前對於中國竊取機密、危害國家安全的動作，沒辦法用外患罪處理，這對於是誰執政都是很大的困擾。鄭運鵬表示，希望國民黨懷抱那時候有共識的政治立場，一起把制度修的更周延，「我們盡量會尊重國民黨的看法，也希望他們凡事不要以為都是為了選舉。」鄭運鵬也談到，前總統馬英九執政後期，美國不敢跟台灣做高階軍事合作，其實也是因為台灣的國安被竊取、被滲透的狀況太嚴重，那時候沒補的網子，民進黨把它補起來，希望國民黨從這方面去理解，不要他們自己在做選舉操作，違反民意。民進黨立委余宛如則發布新聞稿指出，國民黨團的記者會中有提到，修法會不會包含到海峽論壇，甚至是在中國的台商與對岸的各種交流，但根據現行的修法內容，「很明顯是不會的」，因為條文中是規範「危害國家安全或是社會安定」的代理人，以及「危害國家安全之政治宣傳」的行為，因此單純的市政交流、經濟交流是不會受到限制的。余宛如指出，民進黨這次對於境外勢力代理人和中國勢力滲透問題的立法，是來自台灣民意的強烈要求，而且圍堵中共代理人是國際趨勢，不是意識形態。國民黨與和其他境外勢力協作的團體該做的，應該是先自清自己為何不是中共代理人，而不是先貼「綠色恐怖」標籤，進行選舉操作。民進黨立法院黨團日前提出台灣地區與大陸地區人民關係條例部分條文修正草案。草案明定，台灣地區人民、法人、團體或其他機構，不得為大陸地區黨務、軍事、行政、具政治性機關、團體或涉及對台政治工作、影響國家安全或利益的機關、團體或其派遣人的代理人，危害國家安全或社會安定。（編輯：黃國倫）1080708,政治
23,（中央社記者葉素萍台北8日電）國民黨今天起展開一週的總統初選民調，總統蔡英文則持續整合腳步，今天分別安排與新北市議員、彰化與南投縣議員座談；總統府說，是要了解地方聲音，讓施政與民意零落差。國民黨總統初選競爭激烈，有前鴻海董事長郭台銘、高雄市長韓國瑜、前新北市長朱立倫、前台北縣長周錫瑋、孫文學校總校長張亞中角逐。國民黨初選民調將在8日至14日進行，為期7天，這次民調方式採全市內電話，並在15日公布結果。蔡總統在民進黨內初選結束後，就啟動一連串黨內整合行程，日前她已與高雄市議會黨團座談，今天則分別安排與新北市議員、彰化與南投縣議員見面。總統府發言人丁允恭受訪指出，蔡總統上次與高雄市議會黨團座談後，與議員的座談會陸續辦理。蔡總統到地方上與議員座談，是為了透過第一線的地方民意代表，瞭解基層民眾的心聲，並瞭解各地方的需求，讓施政與民意零落差，也作為政府施政的重要參考。黨內人士表示，現在基層已經呈現很高的團結士氣，蔡總統走訪地方行程，鄉親非常熱情，民代出席也都踴躍，立委選戰，相信大家也會強打小英牌；反觀國民黨，韓國瑜、郭台銘就算15日勝負定出，「恐怕國民黨的立委候選人要挺誰還很難說」。（編輯：趙蔚蘭）1080708,政治
24,（中央社記者游凱翔台北8日電）市面超商業者建立無人據點，國軍也不落人後，為滿足官兵24小時餐飲需求，目前於陸軍司令部、憲兵指揮部等9單位設置「無人營站（智能販賣機）」，未來規劃進駐偏遠營區。近期不少超商業者建立無人超商據點，國軍也不落人後，軍營內的營站雖然產品多元，但有營業時間限制，無法滿足在夜間有採購需求的官兵；甚至有些單位因位處偏遠、單位小，沒有營站。國防部福利事業管理處因此引進「智能販賣機」，並利用閒置空間打造「無人營站」，販售熱食、乾糧、飲料、泡麵、糕點等產品。軍方人士接受中央社訪問表示，福利處選擇在「國防部大直營區」為首站的示範單位，智能販賣機可透過悠遊卡、信用卡及手機行動支付等10種付款方式取代現金支付。另外，為了因應部隊需求，也配合裝設冷飲、熟食、泡麵機及提供微波爐設備，滿足官兵全天候的生活所需，讓官兵不論再晚下哨，都可以獲得熱食供應。但軍方人士也表示，智能販賣機的所販售的商品，僅為簡易生活的補給所需，無法與營站提供近千項商品相提並論，因此智能販賣機的設置，只是輔助無營站及服務台的營區來服務官兵，並非取代現行營站工作，後續設置將以偏遠地區，且無營站或服務台的營區為主。軍方人士統計，初期設置的示範單位為國防部大直營區，接續有陸軍司令部、憲兵指揮部等9個單位申請設置，共裝設21台。（編輯：林興盟）1080708,政治
25,（中央社記者潘姿羽台北8日電）國民黨今天起展開總統初選民調，媒體詢問，部分綠營支持者希望韓國瑜在國民黨總統初選出線，認為比較好打，行政院副院長陳其邁表示，國民黨由誰出線都是其次，現在最重要的是把政績做出來。國民黨總統初選競爭激烈，有郭台銘、高雄市長韓國瑜、前新北市長朱立倫、前台北縣長周錫瑋、孫文學校總校長張亞中角逐。國民黨初選民調將在8日至14日進行，為期7天，這次民調方式採全市內電話，並在15日公布結果。陳其邁今天出席今周刊舉辦「台灣大未來，五力超展開」國際高峰會，他接受媒體聯訪時表示，現在執政黨把政績做好最重要，國民黨總統初選由誰出線倒是其次。媒體相當關注「蔡賴配」有沒有可能，或是有更進一步的合作機會，陳其邁表示，對此並不清楚，但行政院前院長賴清德是民進黨重要資產，在總統大選一定少不了他，在任何工作崗位，相信他都會以國家為重，對台灣發展會做最有智慧的決定，對他很有信心。對於韓國瑜接受自由時報專訪時表示，參選總統除了在「天意和民意」間陷入兩難，推動市政過程中很多事被「卡」得太厲害也是原因，陳其邁說，韓國瑜可能活在不同世界裡。陳其邁表示，高雄不管是交通、經濟等各類相關補助，是所有縣市最多，光前瞻基礎建設計畫的捷運紅線、橘線，以及水利建設等，蔡政府3年核定補助的各類預算高達新台幣2400多億元，「有時候韓市長講話都青菜講講（台語）」至於天意是什麼，也讓人無法猜測。陳其邁以追女朋友比喻，韓國瑜對高雄市民「追到手就遺棄」，這樣高雄市民當然怨嘆，建議他要好好深思，但看起來韓國瑜離開的心意已決，「看起來喚不回來」。韓國瑜在自由時報專訪時也提到，民進黨一直攻擊他，顯見最擔心國民黨派他選總統，陳其邁則說，他沒有攻擊，而是鼓勵韓國瑜留在高雄打拚，這是良言苦口，看來韓國瑜聽不下去。韓國瑜自稱庶民，近日韓國瑜夫婦卻被爆出在雲林有豪華農舍，儘管火速自拆，陳其邁認為，這是選舉考量，假如沒有要選總統或被踢爆，當然就不會拆。現在高雄市民「挺韓」與「反韓」的立場愈來愈對立，陳其邁感嘆，市長應該是團結者而不是分裂者，希望韓國瑜講任何話、任何決定，都要以高雄市為最重要考量。（編輯：張均懋）1080708,政治
26,（中央社記者梁珮綺台北8日電）台北市長柯文哲5日與國台辦主任劉結一會面時，鬧出直播烏龍風波，他今天說，已要求幕僚寫檢討報告，進行RCA（根本原因分析），並表示被他開罵就算是懲處。柯文哲上午出席「台北NPO聚落入厝同歡會」，接受媒體聯訪時做上述表示。面對直播鬧出烏龍風波，柯文哲說，通常不會是只有一個人的錯，一定是很多人的錯。被問及是否懲處下屬時，他說，「不用啦，被我罵一頓，就是懲處了」，由於柯文哲為此大動肝火，還要幕僚李縉穎「消失一週」，他說，「他（指李縉穎）今天早上真的沒有出現」。對於上海市台辦與國台辦是否有表達不滿，柯文哲說，他自己沒有接到，不過，他回市府後，會再詢問與大陸聯繫的窗口，「整個過程是OK，只有最後小小的扣分，大致還是很平順」。至於是否擔憂雙方善意交流恐因直播烏龍事件而一夕歸零，他說，「不會啦，人生考100分也不是好事，剛好有一點扣1、2分這樣剛剛好」。柯文哲5日與劉結一會面時，由北市府在柯文哲臉書上直播，但10分鐘就被擋，柯文哲事後坦言不對，當時說好錄影存檔，幕僚卻進行直播，而北市發言人劉奕霆也為此向陸方致歉。（編輯：李亨山）1080708,政治
27,（中央社記者梁珮綺台北8日電）對於幕僚李縉穎昨天在ptt貼文，籲網友「非韓投郭」，引發各界揣測，台北市長柯文哲今天說，北市府團隊多元，深藍到深綠都有，每個人都有發表意見的自由，不會禁止對方貼文。柯文哲上午出席「台北NPO聚落入厝同歡會」，接受媒體聯訪時做上述表示。李縉穎昨天以「一位藍底鑲白旗政治幕僚的真心話」為題，在ptt八卦板「爆卦」，表示國民黨總統初選即將展開，籲網友支持前鴻海董座郭台銘，不要投給高雄市長韓國瑜。對此，柯文哲表示，年輕人關心國家大事，也不能說禁止對方發表意見，而每個人都有出身背景與自由，「我們也沒辦法去管那麼多」，而李縉穎確實有向他表達想法。不過，柯文哲表示，他5日才從上海回台，6日與7日就到南部參訪，今天上午7時30分到北市府上班，李縉穎的想法當時有聽一聽，實際文章內容還沒看過。被問及李縉穎寫文章是有意影響國民黨總統初選時，柯文哲連說「不會啦」，指自己的團隊才是「被帶風向」，不會主動做「帶風向」的事情，並要媒體詢問李縉穎本人，不該問他。至於李縉穎主張「非韓投郭」，柯文哲說，每個人有每個人想法，世上本來就是多元的，自己則還沒有想法，「等我自己想要選，要有想法還來得及」。另外，郭台銘接受媒體專訪時說，民進黨有人動員支持特定候選人，導致其從贏面大變成輸面大。柯文哲對此表示，每個黨為了自己勝算在考量操作，都在干擾另一個黨的選舉，「每個黨現在在操盤的時候，影響都在想說如果是誰出線，對我們選情最有利，國家愈來愈亂就是這樣」。（編輯：李亨山）1080708,政治
28,（中央社記者潘姿羽台北8日電）網路流傳行政院長蘇貞昌出席殉職警員李承翰告別式的造謠影片，行政院副院長陳其邁今天嚴厲指責，這樣的假消息不只試圖誤導，也有政治操作嫌疑，希望內政部盡速清查。鐵路警察局嘉義分駐所員警李承翰3日晚登上台鐵嘉義自強號處理一名情緒不穩定男子，卻遭男子持刀刺傷、臟器外露，經送醫急救，輸血1萬多CC後，4日上午8時27分宣告不治，將於16日舉行告別式。近日網路流傳一則蘇貞昌出席李承翰告別式的影片，直指蘇貞昌出席李承翰喪禮摔筆，實際上影片為蘇貞昌出席某屏東鄉親告別式的畫面，並非李承翰告別式。行政院7日晚間也表示，影片中蘇貞昌簽名後的些微擲筆動作，是出自小時候家鄉習俗，喪禮上簽名後擲筆，代表不希望這種憾事再發生，如同現在都還有送毛巾表示斷根，弔喪不送客，不說再見等習俗，影片卻抹黑為對逝者不敬，這是惡意扭曲。陳其邁今天出席今周刊舉辦「台灣大未來，五力超展開」國際高峰會並接受媒體聯訪，他也再次抨擊，假消息在很多不同群組廣泛傳播，是製造社會對立跟仇恨，希望內政部盡速清查。陳其邁也說，這種假訊息不僅是試圖誤導，甚至是政治操作，「非常要不得的一件事情」。（編輯：趙蔚蘭）1080708,政治
29,（中央社記者余祥台北8日電）國民黨總統初選民調今天開始，國民黨總統初選參選人郭台銘說，他本來很有勝算，但因為民進黨操作，現在選情危急；針對未簽初選公約遭質疑，他說，韓國瑜和朱立倫都由他人代簽，建議應5人一起親簽。郭台銘上午接受廣播專訪，針對外傳民進黨打算在國民黨初選民調灌票給高雄市長韓國瑜，他表示，民進黨確實認為他比較難打，他有消息指出，原本賭盤說他會贏，但因為民進黨在操作，賭盤已經翻轉。郭台銘批評說，總統蔡英文已經操控了一個自己贏的初選，現在又要操控選一個比較好打的，這樣對他公平嗎，他是唯一可以創造中華民國贏、台灣贏、高雄贏三贏的人，國民黨看到這種現象，為何不阻止。郭台銘近日一再被質疑未簽初選公約，破壞團結。郭台銘說，當初副主席曾永權拿出公約書，他詢問是否要馬上簽，曾永權說不需要。郭台銘說，他看的很清楚，高雄市長韓國瑜的公約書是立委參選人孫大千代簽，前新北市長朱立倫的則是前立委高思博代簽，只有孫文學校總校長張亞中和前台北縣長周錫瑋是親自簽名。他指出，孫大千一拿到公約書就立刻簽名，他是做生意的人，他認為公約書至少要看個5、10分鐘，畢竟這代表承諾，而曾永權也再次強調說，不用馬上簽，可以慢慢看。他說，後來大家說他不簽，他不知道怎麼解釋，他才會建議曾永權在昨天反鐵籠公投凱道大會師上，讓5人一起簽，但曾永權卻不願意，他呼籲，今天、明天還來得及，黨中央應讓5人一起親自簽名，不要陷他於不義。媒體追問，是否感到被陰了，若初選未出線，是否可能脫黨參選，郭台銘說，這是假議題，他一直要求凱道簽公約，如果昨天簽了不就沒這回事，大家都說國民黨幫他，但他每個要求都被封殺，現在只是卑微的要求大家一起簽公約，國民黨應該要領導大家團結、贏得勝選才是。朱立倫日前針對0至6歲國家養、富人稅等議題多次與郭台銘交鋒，朱立倫今天中午將去慈惠宮參拜，媒體詢問，是否有踩場意味，郭台銘說，媽祖照顧所有人，任何人去他都歡迎，差別是在他在媽祖廟長大。郭台銘在廣播專訪中接受民眾call in，有民眾問到，既然稱韓國瑜兄弟，為何讓前高雄縣長楊秋興說一些傷害韓國瑜的話。郭台銘澄清，過去楊秋興代表韓國瑜跟他談招商，他一直以為楊秋興是韓國瑜派來的人，後來他們之間發生什麼事他不清楚也跟他無關，他跟楊秋興並無交情。郭台銘說，他老早就與楊秋興切割，楊也未在他競選團隊中，只是高雄場的政見會楊自己跑來，這他也沒辦法。另有民眾詢問，為何不捐錢為高雄防疫登革熱，郭台銘說，他對天發誓當初的確有規劃做這個事，想去幫韓國瑜，但他又怕人家說他炫富，媒體不知道會怎麼報，事實上他為老百姓捐這個錢有什麼困難。（編輯：林興盟）1080708,政治
30,（中央社記者游凱翔台北8日電）國民黨總統初選激烈，針對外界謠傳「棄朱保郭」，參選人朱立倫今天表示，在黨內初選的最後一週，透過網路散發大量的謠言，講難聽一點實在太不夠意思，因為大家都是同志、隊友。國民黨總統初選參選人朱立倫競選辦公室表示，國民黨本週展開初選民調，朱立倫今天起一連3天，召開「民進黨最怕朱立倫-三好記者會」，主題分別為「禁得起檢驗的最好」、「年輕的最好」及「能團結大家的最好」，闡述與郭台銘、韓國瑜差異，及對戰總統蔡英文的優勢。朱立倫表示，民進黨都知道朱立倫是最穩定、最難打、也是最害怕的候選人，因為他有3樣東西是民進黨比不上，就是「有政績、有操守及有經驗」。朱立倫指出，他有20年從政經驗，這就是擔任總統即戰力，不會有「新手上路」問題；擔任桃園縣長任內，創稅收全國第一、施政滿意度前3名，新北市長任內，除了行政院核定中的民生汐止線，三環三線都已實現。他從政20年來，認為操守是一切基礎，沒有這方面疑慮。媒體詢問，初選民調前國民黨內謠傳「棄朱保郭」。朱立倫回應，在黨內初選的最後一週，有心人透過網路散發包括「棄朱保郭」等大量謠言，講難聽一點，實在太不夠意思，因為大家都是同志、隊友，希望勿為一己之私傷害團隊和諧與團結，再次呼籲國民黨、郭台銘與韓國瑜，都要以團隊為目標，不要針對個人，而是針對政策去辯論。郭台銘是他敬重的企業家，郭台銘也說自己是政治素人，但即使是政治素人也要守規範，不能因為是素人就不遵守，既然是參加初選，沒有人有任何理由違紀、不尊重最後結果，也沒有理由不遵守公約，這是最基本的「政治ABC」。朱立倫也強調，他與郭台銘是隊友不是對手，可以就政策進行討論，「但不要瞎掰、鬼扯」。針對「0到6歲國家養」議題，朱立倫說，少子化的問題應共同面對，他主張低所得國家養、中所得進公托、高所得自己養，這才是社會公平正義，「郭台銘很豪氣的說國家養，但朱立倫講的是公平正義，由大家一起養」。（編輯：張均懋）1080708,政治
31,（中央社記者程啟峰高雄7日電）國民黨總統初選電話民調明天登場，高雄市長韓國瑜與立委許淑華今晚一搭一唱在臉書直播線上傳授教戰守則。藝人葉啟田接受模擬民調訪問，並當場獻唱「要拚才會贏」為韓加油。國民黨總統初選民調8日至14日每晚6時至10時登場，韓國瑜與許淑華今天深夜在臉書直播，從韓國瑜粉絲團中分別在北中南地區隨機抽樣打電話拜票，由許淑華扮民調電訪員，模擬明天登場的電話民調實況，同時線上提醒該注意的「眉角」。政論節目主持人黃暐瀚並透過電話連線，進一步補充電話民調遊戲規則細節，提醒支持者該注意的重點。葉啟田接到電訪後強調，不管怎麼樣，就是支持韓國瑜，並當場線上獻唱「愛拚才會贏」，預祝韓國瑜「凍蒜」，韓國瑜也跟著哼唱。韓國瑜在民調線上教學前，還關心下一代技職教育、中英語雙語教育、年輕人解決問題能力，以及暑期青少年毒品危害等問題，另暢談他的庶民經濟理念，不是重回早期家庭代工的老路，而是共同營造當時全台一心拚經濟的精神，讓大家攜手再創台灣經濟奇蹟。（編輯：唐聲揚）1080707,政治
32,（中央社記者余祥台北7日電）國民黨總統初選民調明天開始，國民黨主席吳敦義形容這是黨史上最大規模、最關鍵的初選民調，黨中央將總動員備戰，出動民調小組、選監小組和黨部人員，確保初選民調順利進行。國民黨總統初選競爭激烈，有前鴻海董事長郭台銘、高雄市長韓國瑜、前新北市長朱立倫、前台北縣長周錫瑋、孫文學校總校長張亞中等5人角逐。初選民調將在8日至14日晚上6時30分至10時進行，採市內電話抽樣，由5家民調公司各抽樣3000份的有效樣本，以黨內互比15%、黨外對比85%計算，15日公布結果。民調執行期間，國民黨中央將總動員備戰，各派民調小組成員1人、選監小組1至2人、黨部人員1人至5家民調公司，負責民調工作的檢驗、監督以及聯繫各項問題；參選人陣營也可派代表全程參與。國民黨6日上午執行抽樣作業，從600多萬筆市話為基礎，再以電話號碼後兩碼隨機抽樣，經過比對，抽出5套各8萬筆不重複的樣本。國民黨總統初選民調採取由已退休台大教授洪永泰所創的洪氏戶中抽樣法，進行電話民調時會指定某一個年齡層的民眾接聽電話，若該戶沒有那個年齡層的民眾，就算打通了也不會抽樣。在初選民調期間，黨中央要求不得發送市話或手機等電話語音拜票訊息，避免占線影響電話民調進行，5位初選參選人陣營都同意接受約束。此次民調題型分為黨內互比和他黨對比式兩種，不但題目數量多、選項也多，各陣營紛紛推出教戰守則，教支持者如何答題。郭台銘陣營推出簡化版本，無論題目是否有郭台銘的名字，一律回答「唯一支持郭台銘」，此答案在無郭台銘選項的題目，將被視為都不支持。挺韓國瑜的立委參選人孫大千也在臉書上推出初選模擬考，一步步教支持者如何答題，韓粉更早早動員，要將市話轉接至手機，避免錯失民調電話。朱立倫則將在最後一週加強論述力道，預計連續3天召開記者會，針對政見以及民進黨的錯誤施政提出進一步的主張，朱立倫也會向選民說明，他能在大選「穩贏」的理由。國民黨15日公布初選勝出者後，17日將提報中常會核定，並將在28日全代會上正式提名。（編輯：林沂鋒）1080707,政治
33,（中央社記者葉素萍台北7日電）國民黨明天起展開總統初選民調，鴻海前董事長郭台銘質疑民調遭民進黨操作，綠營人士表示，民進黨沒有進行組織性的動員，韓粉願意花時間在家等民調電話、搞清楚回答民調問題的順序，但民進黨支持者並沒有這種耐心。國民黨總統初選競爭激烈，有郭台銘、高雄市長韓國瑜、前新北市長朱立倫、前台北縣長周錫瑋、孫文學校總校長張亞中角逐。國民黨初選民調將在8日至14日進行，為期7天，這次民調方式採全市內電話，並在15日公布結果。對誰可能出線，綠營看法不一，有人認為郭台銘實力強大，廣告鋪天蓋地，宣傳動員無孔不入，但韓國瑜的凝聚力很強，同溫層非常雄厚。綠營人士認為，韓郭誰出線還在未定之天，因為國民黨的初選規則並沒有禁止在民調周打廣告，可以想見，郭台銘在最後幾天一定會加重力道文宣，最近回應時事議題的力道節奏也很明快。郭台銘今天在受訪時質疑初選民調遭民進黨操作，要灌票給其他參選人，這表示民進黨政府最怕他出線。對綠營基層流傳「有瑜點魚、無魚吃菜」的說法，綠營內部指出，可以理解基層有這樣的聲音，但民進黨並沒有進行組織性的動員，韓粉願意花時間在家等民調電話、搞清楚回答民調問題的順序，但民進黨的支持者並沒有這種耐心。黨內人士說，綠營內會有人想要影響國民黨民調結果，網路上也的確有一些耳語在流傳，「但影響力有多大？」「你說會有那麼多人做這種事？可能性不高啦！」至於韓國瑜、郭台銘誰出線對綠營比較有利，黨內人士說，實際上看法相當分歧，有人認為韓國瑜比較好打，但也有人認為韓國瑜擅長用簡單的口號訴求，不見得比較好打。對於台北市長柯文哲幕僚李縉穎在網路發表「挺郭反韓」的文章，綠營人士則認為，這反而令人玩味，為什麼一個可能在8月宣布參選2020總統的人，會放任幕僚發表這樣的文章，值得深思。（編輯：林沂鋒）1080707,政治
34,（中央社記者黃麗芸台北7日電）網傳假影片指行政院長蘇貞昌出席殉職警員李承翰告別式時，簽名後摔筆。警政署表示，刑事局已積極偵辦此案，呼籲各界勿再以訛傳訛。行政院今天說，網路流傳行政院長蘇貞昌出席殉職警員李承翰告別式的造謠影片，該影片實際上是蘇貞昌出席屏東鄉親的告別式；且蘇擲筆動作為習俗，卻抹黑為對逝者不敬，是惡意扭曲。警政署晚間發聲明表示，關於網傳蘇貞昌6日出席屏東縣鄉親公祭追思會時簽名置筆動作，遭有心人士惡意張冠李戴為參加因公殉職員警的追思會場，企圖挑起對立與不信任，對此假訊息已由刑事局受理，積極偵辦中。警政署說，蘇貞昌對勇警李承翰一案表示無比哀傷，也非常重視相關撫恤及後事辦理作為，蘇貞昌目前尚未安排前去悼祭，竟遭有心人士移花接木、惡意詆毀，對此深表遺憾，也呼籲各界勿再以訛傳訛，混淆視聽。（編輯：張銘坤）1080707,政治
35,（中央社記者余祥台北7日電）國民黨明天將展開總統初選民調，今天舉辦反鐵籠公投凱道大會師活動，5名總統初選參選人合體現身，郭台銘在受訪時質疑初選民調遭民進黨操作，要灌票給其他參選人，這表示民進黨政府最怕他出線。近來在多項議題和郭台銘互槓的朱立倫受訪表示，也許他沒有鋪天蓋地的廣告，但最後大家會知道他有最多中間選民支持。他在台上也疾呼，7月15日以後只有一條心，就是團結在一起，沒有一個人可以違紀競選、背叛黨的民主。國民黨總統初選民調8日至14日舉行，國民黨選在民調前最後一天舉辦凱道大會師活動，5名總統初選參選人鴻海前董事長郭台銘、高雄市長韓國瑜、前新北市長朱立倫、前台北縣長周錫瑋、孫文學校總校長張亞中齊聚，象徵大團結。由於黨內總統初選競爭激烈，為避免韓粉和郭粉雙方較勁，派出百名志工協助維持秩序，今天現場多數支持者只是用手牌、旗幟表達各自的立場，未出現激烈場面。韓粉高舉的黃色的旌旗，當韓國瑜上台致詞時，他們特別揮舞著旗幟為韓國瑜加油；也有部分韓粉高喊韓國瑜凍蒜。郭台銘的粉絲穿著亮黃色、印著老虎軍團的背心，並高舉「挺郭有理」看板，高喊唯一支持郭台銘等，朱立倫的粉絲也手舉「我挺正常倫」手板。部分韓粉認為這場活動是為郭台銘造勢，日前發起反動員，今天活動會場約擺放2萬張椅子，並未完全坐滿。儘管如此，韓郭之間的競爭仍成話題，面對媒體詢問台北市長柯文哲幕僚在PTT說支持郭台銘，不投韓國瑜，讓外界揣測「郭柯配」可能。郭台銘說，大家都知道民進黨跟蔡英文政府在操作國民黨初選民調，要灌票給其他的參選人，造成國民黨分裂，因為民進黨認為他才是唯一能打敗民進黨的參選人。郭台銘說，他希望組勝利者聯盟，不管白色的力量，或其他力量，只要能打敗總統蔡英文、民進黨，贏得2020大選才是最重要的目標。至於國民黨中央日前請總統初選參選人簽署一份公約，承諾遵守初選相關規定，並在初選結束後支持黨的提名人選，不會違紀參選，但唯獨郭台銘尚未簽署。郭台銘說，他建議黨中央直接在今天的團結大會公開簽名，很可惜黨中央沒有採納他的意見。他認為5名參選人應同時在黨中央簽署公約，要親自簽，不能請代理人簽。針對郭台銘尚未簽署公約，韓國瑜受訪時說，身為參加初選的黨員，黨部的要求他會盡力配合，但個別參選人表達的方式，這是中央黨部的責任，他就把自己的部分做好。至於郭台銘盼整合白色力量，韓國瑜說，他還不太清楚，就觀察一下郭台銘的改變，他遵守一切規定，他只求自己的部分。前總統馬英九說，不管簽不簽公約，黨章規定得很清楚，初選結束後都要支持黨提名的人選。活動約在下午5時結束，朱立倫和韓國瑜先行離開，郭台銘結束後接受媒體訪問時，拿著要送給總統蔡英文的粉紅色中華民國國旗帽，走向總統府，但府方並未出面收下。（編輯：蘇志宗）1080707,政治
