,新聞,類別
28,（中央社台北7日電）中國微信群近日廣傳一條「三峽大壩發生變型並可能潰壩」的消息，專家則澄清說，網傳的谷歌衛星圖並非衛星直接拍攝，而是經過系列算法處理形成，因此某些場景出現偏差，大壩並未變型。綜合澎湃新聞、觀察者網等陸媒報導，三峽集團流域樞紐管理局樞紐運行部主任專業師曹毅表示，用戶看到的谷歌衛星圖並非衛星直接拍攝，而是經過一系列算法處理形成，由於谷歌地圖和中國地圖的某些算法不同，因此顯示時某些場景出現偏差。曹毅說，谷歌地圖顯示的三峽片區地形經常會出現不準確的地方，因為「座標被處理過的」。曹毅表示自己每天都在三峽大壩工作，如果真的出現肉眼可見的變型，一定會發現。社群媒體微信群最近廣泛傳播著一則消息，發表圖文者將兩張疑似谷歌衛星圖的三峽大壩圖片拼接在一起，其中左圖中看不出大壩有異常，右圖中壩體有明顯扭曲，對比效果明顯。對此，澎湃新聞引述中國三峽集團有限公司工作人員稱，2日就已注意到這項傳言並向上作了反映，目前三峽大壩未出現變型；另一名負責媒體聯絡的人士也指此消息為謠言。澎湃新聞說，經查詢騰訊地圖的衛星圖，顯示三峽大壩壩體並未出現扭曲或變型。（編輯：周慧盈/翟思嘉）1080707,兩岸
29,（中央社台北7日電）中美貿易戰有了意想不到的新受害者：在中國快速發展的電影行業中追逐名望、財富並且正在壯大的美國演員群體。英國金融時報（FT）中文網日前報導，中國的電影公司正展開一項針對美國籍人員的非正式禁令。電影公司擔心，日益惡化的貿易戰可能導致中國的審查機構對美國相關的內容施加限制。報導引述諾爾斯（Matt William Knowles）表示，「我在中國的經紀公司終止了我們的合同，聲稱與美國的貿易戰是不可抗力。我只能認為，對他們來說，與一個美國人合作看起來很不好」。諾爾斯是在中國電影業發展的數十名美國演員之一。他飾演過二戰英雄、石油公司高管，甚至還曾演過神話中的神。上個月，他被踢出一項7500萬美元的案子。中國電影行業在過去10年快速擴張，票房收入已與北美比肩，並擁有比美國更多的銀幕。這使得中國製片公司能夠請到許多好萊塢一線明星；而目前受到非正式禁令影響的主要是移居中國的美國演員。美國總統川普和中國國家主席習近平稍早在20國集團（G20）大阪峰會中同意貿易戰停火。美國承諾推遲之前對中國商品加徵關稅的威脅，但FT認為，「這可能不夠快，無法挽救美國演員在中國的工作機會」。一名經常演出中國電影和電視劇的美國演員說，「絕大多數合法的電影公司正在避免（雇傭美國演員）」。中國一些最大的電視公司也實行了類似禁令。一家總部位於上海的人才公司經理透露，「這是一場噩夢」。他並將這種情況與2017年一項曾經針對在華南韓藝人的禁令作了比較。當年禁令的背景是「中韓陷入一場外交糾紛期間實行的」。報導說，在上個月的上海電影節，中國電影業試圖與美國拉開距離的努力十分明顯。入圍電影節的15部影片中，沒有一部是美國片，而去年有6部。一名美國高管表示，他在最後一刻接到避開電影節紅毯流程的指示，而他曾參與在上海電影節展映電影的幕後製作工作。中美貿易爭端目前為止尚未影響到好萊塢電影在中國的發行，美國電影今年還在中國打破了票房紀錄。但一名美國電影業高管表示，如果貿易戰加劇，「我們擔心會有限制」。（編輯：周慧盈/張淑伶）1080707,兩岸
30,（中央社台北7日電）國際信評機構穆迪（Moody）對香港主權評級發表最新展望，儘管仍然維持在Aa2的高水準，展望保持穩定，但也表示香港政治因素可能影響政治經濟獨立性，使信貸評級下降。法廣報導，穆迪認為，中共對香港「50年不變」承諾的過渡期將於2047年結束。隨著時間推移，香港過去獲得政治、經濟獨立性，以及相對於中國大陸大城市的競爭優勢可能面臨失去風險，或導致香港極強的體制實力受到削弱，與中國大陸的評級差距縮小。雖然過渡期還將持續多年，而且結果尚未確定，但穆迪指，香港在世貿組織等諸多國際機構和雙邊貿易安排中，一直獨立於大陸的實體地位，可能因香港一些國際夥伴單邊行動驟然改變，比2047年提早很多年結束。比如，美國國會正在考慮為「美國－香港政策法」附加條件，計入其對香港主權移交中國時採用的「一國兩制」政策的發展的看法。該法案若被廢除或修訂，可能大幅削弱其作為國際貿易金融中心的吸引力，香港與大陸的評級差距可能會縮小。主權評級下調，信貸風險上升，將導致借貸成本增加。除了經濟因素會影響評級外，穆迪不諱言政治風險評估也在考慮之列，包括近日因反「送中」的各種抗議事件。穆迪指，近年來香港政府的政策不時受到挑戰，引發大規模抗議，「這些抗議活動是香港制衡政府的手段之一，可支持其體制實力」。若民間制衡能力被削弱，將對香港信用狀況產生負面影響。穆迪指，雖然部分政策例如大灣區為香港帶來經濟機遇，但與大陸聯繫也蘊藏風險，若中國經濟成長大幅放緩，香港受到的負面衝擊在全球居前；如果中美兩國貿易衝突升級，香港作為國際投資和貿易往來大陸的重要入口，可能持續受到嚴重影響。（編輯：翟思嘉/張淑伶）1080707,兩岸
31,（中央社台北7日電）中美貿易戰下，跨國企業將產能從中國轉移，目的地往往選擇越南、馬來西亞等具備勞動力成本優勢的東南亞國家。但東南亞地區看似受益，夾在兩強中間也面臨風險。英國廣播公司（BBC）中文網引述印尼大學教授、前印尼商務部長馮慧蘭（Mari Elka Pangestu）表示，「兩個大象打架，我們不想被踩死。」馮慧蘭的觀點代表不少東南亞國家。她認為，貿易戰導致產能轉移出中國，看似東南亞國家受益，其實被置於更長遠的風險中。報導說，跨國企業將產能從中國轉移，目的地往往選擇越南、馬來西亞等具備勞動力成本優勢的東南亞國家。目前，越南已成為貿易戰的主要受益國。2019年上半年，越南對美國的出口大幅成長27%。這也讓越南GDP成長處於接近7%的高位。但馮慧蘭認為要理性看待這些短期利益，貿易戰對東南亞國家是一把雙刃劍。小國不會與大國處於平等地位，最好的情形是回到基於規則和多邊體系的貿易框架中。事實上，中美貿易戰還未結束，越南已經被美國「點名」。報導說，G20峰會前，美國總統川普接受電視台訪問稱，「許多公司正在遷往越南，但越南對我們的利用甚至比中國更糟。我們正在和越南談判，越南比中國小得多，但它幾乎是最惡劣的濫用者。」幾天後，7月2日，美國商務部宣佈對來自越南的鋼鐵製品徵收最高達456%的懲罰性關稅。原因是一些企業透過越南轉口美國以規避關稅。正在打架的「兩隻大象」，爭的不僅是貿易，還涉及科技和安全的問題。對於東南亞國家而言，可能必須要做出選擇。馮慧蘭說，「對印尼來說，60%的通信基礎設施已經在用華為了。如果美國對我們施壓怎麼辦？這些已經超越了傳統的WTO規則和貿易，還沒有人對此制定規則。」（編輯：翟思嘉/周慧盈）1080707,兩岸
32,（中央社記者繆宗翰北京7日電）假日午後，北京前門最熱鬧的高級商場內，台灣甜點師許少宇帶著一群貴婦「試吃」甜點。這不是下午茶會，而是場「烘焙課程免費體驗」，千年帝都正吹著西點風。走在前門大柵欄地區，沿途賣的多是京八件、麻花捲等傳統中式甜點，但也有一群北京女性在附近的烘焙教室學著怎麼烘焙西式甜點。她們有的是設計師、有的是大企業老闆娘、高階主管，許多人更一學就是兩、三年，且至今不輟。「在北京比較乾燥，我熬糖漿時，會比在台灣時低個一、兩度…吃甜點前要多喝點水，才能讓味蕾保持敏感」。體驗會上，許少宇一面介紹著手中的甜點，一面將甜點分給面前的十餘名學員，一旁還有工作人員操作著直播，宛如一場美食節目。嫻熟穩重的台風，讓人難以想像他今年才26歲。其實，畢業自開平餐飲學校的許少宇，早在在學期間就獲選為競賽選手接受魔鬼培訓，畢業5年內就被台灣甜點物料龍頭商聘為研發技術指導，之後陸續在台北多處烘焙教室授課。外型清秀俊俏的他，也在這段時間被演藝公司相中，參與由知名主持人蔡康永主持的北京實境節目「男子甜點俱樂部」，在中國大陸打開知名度。不過，許少宇最後並沒有走入演藝圈，而是繼續堅持甜點專業。節目拍攝結束後，他於2017年底開始在北京、上海等地擔任甜點技術指導，如今則在北京的烘焙教室擔任技術總監，負責設計課程、菜單以及培訓講師。談到甜點烘焙課程漸漸在北京形成風潮，許少宇認為，這是因為經濟條件提高，人們也開始花錢、花時間培養生活興趣，加上影視文化影響，「學習烘焙甜點的風潮就是這樣在北京開始的」。許少宇說，目前在中國大陸，一般大型連鎖烘焙班多採取定期大班課程，他所任職烘焙教室則瞄準金字塔頂端的消費者，採取「私人課程」小班教學，一次最多4人一起上課，課程相較精緻，「就像健身房教練課程一樣，而我就是負責訓練教練的教官」。談到中國大陸發展的過程，許少宇表示，最辛苦的是所有東西都要從頭來過，「氣候與食材不同，處理方法就不一樣，連甜點的麵粉量、雞蛋尺寸也不同，每一樣你都要自己試過」。他也提到，雖然中國大陸市場基數大，老闆也願意砸大錢投資，但如果只有技術，很快就會被淘汰。許少宇說，台灣甜點技術相當成熟，甜點師也都有很好的水準，「他（中國大陸業者）或許可以用一、兩萬（人民幣）聘台灣甜點師來指導技術，一旦底下的學徒學會了，台灣人很快就會被換掉」。他也提到，由於台灣市場飽和，不少甜點師近年都想往海外發展。不過，受到口味影響，西式甜點在中國大陸發展有一定限制，因此他建議，不妨可以朝東南亞發展，「那是一片未知的市場，連我都想試試看」。（編輯：張淑伶）1080707,兩岸
33,中央社駐北京特派員繆宗翰/7月7日繼禁止宮鬥劇、權謀劇、發布限古令之後，中國近期再度流傳一張電視劇「審查細則」，限縮翻拍劇，使不少戲劇緊急撤檔或擱置。電影界也同樣緊縮，涉及800壯士死守四行倉庫的電影「八佰」，同樣面臨撤檔命運。中國大陸社群媒體近期流傳，官方近期再度對電視劇祭出審查細則，其中將禁拍網路IP翻拍劇、玄幻題材古裝劇，以及曾翻拍過的電視劇等。這項審查細則還明令多項「不允許」包括：未婚先育不允許、男女主角發生性關係對象不得超過3人、不能從事風月場所相關的工作、不能圍繞家產爭奪、不允許靈異題材。「審查艱難」的項目則包括：國民黨時代的民國劇要表現人民處於水深火熱中，歷史劇不能有民族仇恨等等十餘項內容。受到禁令影響，目前已傳出，翻拍張愛玲經典作品的「半生緣」，以及日本動漫改編的「網球少年」等電視劇已緊急撤檔，由台灣偶像劇翻拍的中國版「王子變青蛙」、「天國的嫁衣」則待定處理。除了電視劇之外，中國電影界近期同樣氣氛緊縮。中國導演管虎執導的電影「八佰」，以國軍1937年的四行倉庫保衛戰為背景，原定7月5日在中國大陸上映，卻因描寫國民黨的故事，且電影中多次出現中華民國國旗，上映前夕突遭撤檔；而近期順利上映的戰爭電影，則是中共贛南中央蘇區真實事件改編的「八子」。這些奇特的規範，當然引起中國網民不滿，微博上罵聲一片，更有人質疑，若依照上述規範邏輯，金庸武俠小說「神鵰俠侶」中，小龍女曾被性侵，又與楊過發生關係，恐怕已觸及禁令。其實，梳理近期中共官方對藝文政策的論述不難發現，這一連串規定，追本溯源依舊來自「最高層」的意志延伸。中共黨刊「求是」雜誌在今年4月發表總書記習近平3月間一場講話全文，內容就是要求中國藝文界「自尊自重、自珍自愛」，「抵制低俗、媚俗」，堅持以精品奉獻人民，要有大作品。隨後，中國5月便公布「關於深化影視業綜合改革促進我國影視業健康發展的意見」。對於這一連串的限制，在中國大陸工作近十年的台灣影視業者便認為，過去的限制主要針對武俠劇和台灣偶像劇，未來翻拍劇4大源頭：金庸小說、台灣偶像劇、原創電影劇本、日本漫畫也都會陸續被禁，原因則是「不符合目前的民族主義風潮」。業者不諱言，近5、6年來，中國影視劇狀況確實不理想，不少人漸漸轉向網路發展，但前景同樣不樂觀。「我們只能等，等哪一天，說不定又解禁了」。值得一提的是，在緊縮氣氛下，近期日本吉卜力工作室經典動畫作品卻頻頻得以登陸。「龍貓」在問世30年後，去年底在中國大陸首次上映；「神隱少女」近期也在中國大陸首映，票房累計票房超過人民幣4億元，成績相當亮眼。這兩部涉及奇幻題材的「日本動畫」，得以在數十年後，日趨緊縮的中國影視環境下高調上映，原因無他，恐怕與近年中日關係改善脫離不了關係。這也顯示，禁令既然來自官方思維，自然也會因為政治因素有所調整。（編輯：邱國強/翟思嘉）1080707,兩岸
34,（中央社台北7日電）為香港「反送中」示威提出國際呼籲的民間團體6日表示，知名的美國學者杭士基（Noam Chomsky）來信表達對香港年輕人的支持，稱許他們在反送中抗爭裡展現出的莫大勇氣。聲援香港反送中活動的臉書專頁 Freedom HONG KONG 在6日刊出杭士基寫給該團體的訊息。他說自己一直密切關注香港的情況，認為「年輕人在反送中抗爭行動中展現出莫大的勇氣及正直」。杭士基說，香港的運動雖然有幸獲得國際支持，但抗爭者對於該如何抵擋中國的逼迫仍無計可施。他還表示，雖然自己尚未就香港反送中及同樣重要的蘇丹抗爭等議題撰文，但很樂意接受採訪，對這些時事提出看法。杭士基是美國麻省理工學院語言學榮譽退休教授，在語言學、哲學、政治評論等方面成就斐然，並積極推動反戰、反帝國主義等，被視為當代最具影響力的公共知識分子之一。香港反對逃犯條例修訂（反送中）引發了數次大規模遊行，示威者並在1日一度闖進立法會及提出包括撤回修例在內的5大訴求。今天下午在九龍又有網民發起的反送中遊行將登場，至少1500名警力高度戒備。（編輯：張淑伶）1080707,兩岸
35,（中央社台北6日電）在1日攻占香港立法會的行動中，脫下口罩呼籲示威者留下占領的梁繼平表示，自己希望清楚表達訴求，而不是被大眾視為搞破壞的暴徒。本次「反送中」運動中，示威者多戴上口罩，除了對抗警方的催淚彈和胡椒噴霧外，也為了避免被認出身分，事後遭港府秋後算帳。但在1日晚間攻占立法會的行動，有一名示威者先是在媒體前宣讀「七一宣言」，隨後在群眾爭論是否要撤離時，更脫下口罩以真面目示人，呼籲示威者占領。這位示威者說，「這個運動沒辦法『割蓆』，要贏就一起贏下去；要輸，我們就要輸10年，整個公民社會有10年永不翻身」；並稱「如果我們今天回去開冷氣睡覺，第二天早上，香港沒事發生過，一個月的犧牲全部付出東流」。這名示威者名叫梁繼平，25歲的他畢業於香港大學政治學與法學雙學位，目前正在美國華盛頓大學攻讀政治學博士。在就讀港大期間，梁繼平曾是學生刊物「學苑」的總編輯，2015年時任香港行政長官的梁振英，曾在施政報告裡點名這份刊物編著的「香港民族論」是「錯誤主張」，引發外界關注。梁繼平5日接受香港南華早報訪問時表示，當晚越來越多人因擔心警方反攻，而離開議場，因此他決定脫下口罩，以真面目示人，讀出示威者的訴求。之所以這麼做，是不希望在行動之後，沒有清楚表達訴求，而被大眾認為是進行破壞的暴徒。對於當晚的決定，梁繼平並不後悔。他強調，示威者當晚雖然毀損立法會大樓，但沒有傷害任何人；示威者也只用噴漆噴黑區徽上的「中華人民共和國」字樣，象徵對「一國兩制」的不信任。梁繼平表示，雨傘運動後，民選議員被取消資格，社運人士被下獄，整個年輕世代被政治體制排除，令人感到絕望。他認為，問題根源於香港沒有民主普選，因此強調「我們要民主，現在就要」。他也表示，自己仍未確定9月後是否會繼續赴美就學，正考慮其他的選擇。香港頭條日報6日報導，傳梁繼平已前往美國，但這項消息尚未得到證實。（編輯：沈朋達/林克倫）1080706,兩岸
36,（中央社記者康世人新德里6日專電）印度Zee News電視頻道本週報導香港「反送中」議題，駐印度代表田中光接受採訪時表示，百萬人反送中遊行證明中國「一國兩制」失敗，台灣將持續聲援香港民眾爭民主自由。香港反送中運動引起全球關注，Zee News電視頻道3日播出專題，田中光接受書面專訪。田中光在專訪中表示，香港反送中遊行證明中國國家主席習近平所謂「一國兩制」架構的失敗及不可行，台灣作為亞洲的民主燈塔與自由堡壘，會永遠堅定捍衛與支持民主自由價值。田中光強調，台灣會繼續堅定與香港民眾站在一起，聲援香港民眾爭取自由與民主的努力。他重申，台灣永遠不會接受一國兩制，且將堅決守護自己的主權、民主、自由和選擇未來的權利。田中光也呼籲全世界包括印度在內的民主國家，應支持台灣民眾守護民主與選擇未來的權利。在這個專題報導中，除了介紹香港反送中的始末與影響，也介紹台印雙邊貿易額2018年達到70億美元，且將可進一步成長至200億美元；台灣對印度的貿易正大幅增加，雙方也積極加強文化和人與人的交流。香港特區政府最近遞交逃犯條例修訂草案給立法會審議，由於這項草案允許把嫌犯移送中國大陸，引發香港民眾擔心人身自由與安全，6月9日以來發動數次大規模示威遊行反對草案，被稱為「反送中」運動。雖然香港特首林鄭月娥宣布暫停逃犯條例修訂草案的審議，但許多民主派人士要求香港政府撤回逃犯條例修訂草案，並要求林鄭月娥下台，運動至今未停，也傳出北京可能準備強硬處理香港這場民主運動，引起國際關注。（編輯：郭中翰）1080706,兩岸
37,（中央社記者張謙香港6日電）在「7.1」占領香港立法會後，再有網民發起7日在九龍進行「反送中」遊行，且已獲警方批准；但由於遊行路線位於旅遊區，警方對此高度戒備。香港網民早前向警方申請7日在九龍舉行「反送中」遊行，地點在尖沙咀及西九龍高速鐵路站之間，有關申請已獲警方批准。官方香港電台報導，由於遊行將會途經尖沙咀廣東道及高鐵站，警方將部署千名警員戒備候命；在最壞的情況下，有關方面可能會關閉高鐵站。另據政治團體香港眾志發布，明天的遊行有5大訴求，分別是要求政府撤回修訂逃犯條例、收回對「反送中」示威的暴動定義、撤銷對「反送中」示威者的控罪、追究警隊濫權情況，以及解散立法會並進行（行政長官和立法會）雙普選。（編輯：林克倫）1080706,兩岸
38,（中央社記者張謙香港6日電）香港上月發生的「反送中」運動令不少人情緒受困，勞工及福利局局長羅致光今天說，社會福利署日前已致函非政府機構，表示希望為有需要的年輕人提供更多支援。綜合電子媒體報導，羅致光在一項公開活動中說，在未來一段時間，如果非政府機構需要額外資源提供服務，社署樂意予以靈活處理。官方社署一直資助本地非政府機構，透過這些機構協助政府提供各種社會服務。據報導，羅致光同時說，由於社會瀰漫負面情緒，不論是無力感、悲傷或憤怒，這對年輕人的情緒有相當大影響。因此，他希望社會減少相關負面形容詞和描述，大家儘快進入較為平和狀態，以降低負面情緒的傳染性，並說不斷鼓動年輕人的情緒是非常不利的。他並重申，政府已就事件作檢討，希望繼續聆聽各種聲音。上月「反送中」運動爆發後，本地已先後有4人在自殺前留下的遣書或留言中提及「反送中」，令社會關注這場運動對市民，尤其是年輕人的心理影響。明報今天報導，「反送中」運動持續近1個月，不論是示威者、家人甚至沒參與示威的人，都受社會影響情緒而求助，社工工作量大增。據報導，有社工在網上留言，表示一晚最多會跟進20或30名網民的情況；有社工擔心前線工作支援不足，對他們的體力及心理構成壓力。（編輯：沈朋達）1080706,兩岸
39,（中央社記者陳家倫上海6日電）中國農業農村部副部長于康震4日稱，中國全境25個省區的非洲豬瘟疫區已「全部解除封鎖」，疫情明顯減緩。語畢隔天，廣西壯族自治區又現非洲豬瘟疫情。中國農業農村部新聞辦公室5日通報稱，接到中國動物疫病預防控制中心報告，經確診，廣西陸川縣大橋鎮大塘村一個養殖場發生非洲豬瘟疫情。截至目前，該養殖場存欄生豬147頭，發病9頭，死亡9頭。通報稱，已按照要求啟動應急響應機制，採取封鎖、撲殺、無害化處理、消毒等處置措施，對全部病死豬和撲殺豬進行無害化處理。同時，禁止生豬及其產品調出封鎖區，禁止生豬運入封鎖區。上述措施均已落實。這起疫情通報前一天，于康震在國務院新聞辦公室舉行的例行政策吹風會稱，中國全境25個省區的非洲豬瘟疫區已「全部解除封鎖」，非洲豬瘟疫情發生的態勢「明顯減緩」，但防控形勢「依然複雜嚴峻」。他說，非洲豬瘟防控是全球性難題，已發生疫情的68個國家和地區中，目前只有13個國家曾經實現根除。（編輯：楊昇儒）1080706,兩岸
